fips_st_cnty,cnty_name_st_abbrev,hosp_inpat_dys_22,hosp_inpat_dys_21,stgh_inpat_dys_22,stgh_inpat_dys_21,stnglth_inpat_dys_22,stnglth_inpat_dys_21,sth_psych_inpat_dys_22,sth_psych_inpat_dys_21,sth_rehab_inpat_dys_22,sth_rehab_inpat_dys_21,sth_child_inpat_dys_22,sth_child_inpat_dys_21,sth_child_psych_inpat_dys_22,sth_child_psych_inpat_dys_21,sth_acute_lt_inpat_dys_22,sth_acute_lt_inpat_dys_21,ltgh_med_surg_hosp_inpat_dys_22,ltgh_med_surg_hosp_inpat_dys_21,lth_psych_inpat_dys_22,lth_psych_inpat_dys_21,lth_rehab_inpat_dys_22,lth_rehab_inpat_dys_21,lth_chronc_dis_inpat_dys_22,lth_chronc_dis_inpat_dys_21,lth_intel_disblts_inpat_dys_22,lth_intel_disblts_inpat_dys_21,lth_child_psych_inpat_dys_22,lth_child_psych_inpat_dys_21,lth_acute_lt_inpat_dys_22,lth_acute_lt_inpat_dys_21,sth_comn_inpat_dys_22,sth_comn_inpat_dys_21,vetn_hosp_inpat_dys_22,vetn_hosp_inpat_dys_21,hosp_nh_inpat_dys_22,hosp_nh_inpat_dys_21,stgh_nh_inpat_dys_22,stgh_nh_inpat_dys_21,stnglth_nh_inpat_dys_22,stnglth_nh_inpat_dys_21,stgh_medcr_inpat_dys_22,stgh_medcr_inpat_dys_21,stnglth_medcr_inpat_dys_22,stnglth_medcr_inpat_dys_21,stgh_medcd_inpat_dys_22,stgh_medcd_inpat_dys_21,stnglth_medcd_inpat_dys_22,stnglth_medcd_inpat_dys_21,stgh_medcr_ip_dischg_22,stgh_medcr_ip_dischg_21,stnglth_medcr_ip_dischg_22,stnglth_medcr_ip_dischg_21,stgh_medcd_ip_dischg_22,stgh_medcd_ip_dischg_21,stnglth_medcd_ip_dischg_22,stnglth_medcd_ip_dischg_21,stgh_00_39_util_rate_pct_22,stgh_00_39_util_rate_pct_21,stgh_40_59_util_rate_pct_22,stgh_40_59_util_rate_pct_21,stgh_60_79_util_rate_pct_22,stgh_60_79_util_rate_pct_21,stgh_80_plus_util_rate_pct_22,stgh_80_plus_util_rate_pct_21,stgh_outpt_vists_22,stgh_outpt_vists_21,stngh_outpt_vists_22,stngh_outpt_vists_21,lth_outpt_vists_22,lth_outpt_vists_21,vetn_hosp_outpt_vists_22,vetn_hosp_outpt_vists_21,stgh_ed_vists_22,stgh_ed_vists_21,stnglth_ed_vists_22,stnglth_ed_vists_21,stgh_oth_outpt_vists_22,stgh_oth_outpt_vists_21,stnglth_oth_outpt_vists_22,stnglth_oth_outpt_vists_21,medcr_ffs_ed_vists_22,medcr_ffs_ed_vists_21,ed_vists_per_1k_medcr_ffs_22,ed_vists_per_1k_medcr_ffs_21,stgh_surg_opertn_inpat_22,stgh_surg_opertn_inpat_21,stnglth_surg_opertn_inpat_22,stnglth_surg_opertn_inpat_21,stgh_surg_opertn_outpt_22,stgh_surg_opertn_outpt_21,stnglth_surg_opertn_outpt_22,stnglth_surg_opertn_outpt_21,stgh_surg_opertn_22,stgh_surg_opertn_21,stnglth_surg_opertn_22,stnglth_surg_opertn_21,vetn_hosp_surg_opertn_22,vetn_hosp_surg_opertn_21,stgh_opertng_rms_22,stgh_opertng_rms_21,stnglth_opertng_rms_22,stnglth_opertng_rms_21,stgh_iso_rm_22,stgh_iso_rm_21,stnglth_iso_rm_22,stnglth_iso_rm_21
01001,"Autauga, AL",19894,15549,19894,15549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19894,15549,0,0,0,0,0,0,0,0,12510,9550,0,0,1838,1268,0,0,1983,1693,0,0,373,328,0,0,0,0,0,0,1,1,0,0,89015,91900,0,0,0,0,0,0,28903,27970,0,0,60112,63930,0,0,2650,2815,604,614,189,171,0,0,2284,1881,0,0,2473,2052,0,0,0,0,4,4,0,0,8,8,0,0
01003,"Baldwin, AL",102581,96064,89712,80331,12869,15733,12869,15733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89712,80331,0,0,0,0,0,0,0,0,58316,42583,5618,6671,6965,14265,2863,3812,12043,9963,169,184,2198,3236,121,144,0,0,1,1,2,2,0,0,323524,287218,0,0,0,0,0,0,112991,96037,0,0,210533,191181,0,0,14932,13542,612,540,4982,5318,0,0,23006,18782,0,0,27988,24100,0,0,0,0,18,18,0,0,18,18,0,0
01005,"Barbour, AL",6199,6748,6199,6748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6199,6748,0,0,0,0,0,0,0,0,4582,3437,0,0,606,1239,0,0,786,597,0,0,143,196,0,0,1,1,0,0,0,0,0,0,32054,42186,0,0,0,0,0,0,14476,5388,0,0,17578,36798,0,0,1543,1783,730,756,88,382,0,0,493,2632,0,0,581,3014,0,0,0,0,3,0,0,0,0,0,0,0
01007,"Bibb, AL",48034,48161,48034,48161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48034,48161,0,0,0,0,0,0,0,0,17943,17974,0,0,18234,17020,0,0,840,832,0,0,530,510,0,0,0,0,0,0,1,1,0,0,55560,54855,0,0,0,0,0,0,10763,9623,0,0,44797,45232,0,0,860,1026,608,650,412,228,0,0,1361,783,0,0,1773,1011,0,0,0,0,0,0,0,0,0,0,0,0
01009,"Blount, AL",5063,4940,5063,4940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063,4940,0,0,0,0,0,0,0,0,3652,3619,0,0,219,167,0,0,588,561,0,0,76,65,0,0,0,0,1,1,0,0,0,0,13909,13281,0,0,0,0,0,0,13228,12568,0,0,681,713,0,0,2492,2440,593,536,22,24,0,0,681,713,0,0,703,737,0,0,0,0,3,3,0,0,5,5,0,0
01011,"Bullock, AL",8846,8835,8846,8835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8846,8835,0,0,0,0,0,0,0,0,5889,5616,0,0,796,888,0,0,748,709,0,0,149,165,0,0,0,0,1,1,0,0,0,0,8210,8304,0,0,0,0,0,0,2780,2482,0,0,5430,5822,0,0,422,425,652,564,761,646,0,0,2898,2446,0,0,3659,3092,0,0,0,0,0,0,0,0,0,0,0,0
01013,"Butler, AL",7891,7754,7891,7754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7891,7754,0,0,0,0,0,0,0,0,2689,2464,0,0,3109,2857,0,0,466,446,0,0,227,216,0,0,1,1,0,0,0,0,0,0,26006,25988,0,0,0,0,0,0,3091,3260,0,0,22915,22728,0,0,1240,1492,639,610,609,561,0,0,3400,2902,0,0,4009,3463,0,0,0,0,0,0,0,0,0,0,0,0
01015,"Calhoun, AL",77686,75074,71833,68431,5853,6643,0,0,0,0,0,0,0,0,5853,6643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71833,68431,0,0,0,0,0,0,0,0,36105,37900,3963,4194,17979,8476,262,302,5930,6137,196,288,3094,2400,11,18,0,0,2,1,0,0,0,1,159156,156178,5,4,0,0,0,0,29895,44705,0,2,129261,111473,5,2,6476,6584,527,484,2723,2467,0,114,7812,7670,0,2640,10535,10137,0,2754,0,0,12,11,0,0,0,8,0,0
01017,"Chambers, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175,2450,632,632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01019,"Cherokee, AL",4448,6963,4448,6963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4448,6963,0,0,0,0,0,0,0,0,2519,3929,0,0,796,1156,0,0,564,386,0,0,194,132,0,0,1,0,0,1,0,0,0,0,10066,10169,0,0,0,0,0,0,1597,1474,0,0,8469,8695,0,0,2042,2244,614,624,223,173,0,0,1830,1204,0,0,2053,1377,0,0,0,0,0,0,0,0,0,0,0,0
01021,"Chilton, AL",2428,2367,2428,2367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2428,2367,0,0,0,0,0,0,0,0,1412,1454,0,0,164,205,0,0,370,424,0,0,70,77,0,0,1,1,0,0,0,0,0,0,33033,30564,0,0,0,0,0,0,18418,16697,0,0,14615,13867,0,0,1750,1881,665,664,63,66,0,0,904,778,0,0,967,844,0,0,0,0,3,3,0,0,3,3,0,0
01023,"Choctaw, AL",2843,2836,2843,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843,2836,0,0,0,0,0,0,0,0,1610,1600,0,0,509,471,0,0,154,152,0,0,53,52,0,0,1,1,0,0,0,0,0,0,13219,13353,0,0,0,0,0,0,2098,1936,0,0,11121,11417,0,0,1383,1548,749,730,338,327,0,0,2775,2283,0,0,3113,2610,0,0,0,0,0,0,0,0,0,0,0,0
01025,"Clarke, AL",8348,13606,8348,13606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8348,13606,0,0,0,0,0,0,0,0,4587,8640,0,0,809,1287,0,0,992,1465,0,0,283,298,0,0,2,2,1,1,0,0,0,0,37112,65143,0,0,0,0,0,0,15946,12931,0,0,21166,52212,0,0,1533,1892,715,792,608,1179,0,0,3680,6197,0,0,4288,7376,0,0,0,0,7,0,0,0,20,0,0,0
01027,"Clay, AL",29804,29694,29804,29694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29804,29694,0,0,0,0,0,0,0,0,11133,11082,0,0,11314,10494,0,0,652,647,0,0,411,397,0,0,0,0,0,0,1,1,0,0,12913,12952,0,0,0,0,0,0,2501,2272,0,0,10412,10680,0,0,769,838,540,523,999,841,0,0,3295,2890,0,0,4294,3731,0,0,0,0,0,0,0,0,0,0,0,0
01029,"Cleburne, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,975,548,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01031,"Coffee, AL",12893,14013,12893,14013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12893,14013,0,0,0,0,0,0,0,0,8583,8908,0,0,1160,1408,0,0,2232,2074,0,0,445,482,0,0,1,1,0,0,0,0,0,0,64762,65292,0,0,0,0,0,0,31480,28307,0,0,33282,36985,0,0,3848,3898,668,625,1386,1289,0,0,3576,3641,0,0,4962,4930,0,0,0,0,4,4,0,0,4,4,0,0
01033,"Colbert, AL",55535,52366,55535,52366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55535,52366,0,0,0,0,0,0,0,0,24876,25317,0,0,15039,13309,0,0,4003,4342,0,0,2612,2287,0,0,0,0,2,2,0,0,0,0,131562,122189,0,0,0,0,0,0,41313,36633,0,0,90249,85556,0,0,4139,4727,630,633,2747,2563,0,0,8119,7227,0,0,10866,9790,0,0,0,0,12,12,0,0,39,4,0,0
01035,"Conecuh, AL",6834,6840,6834,6840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6834,6840,0,0,0,0,0,0,0,0,4930,4757,0,0,342,355,0,0,858,812,0,0,117,114,0,0,0,0,1,1,0,0,0,0,2324,2382,0,0,0,0,0,0,722,658,0,0,1602,1724,0,0,1151,1375,758,733,376,258,0,0,1681,1124,0,0,2057,1382,0,0,0,0,0,0,0,0,0,0,0,0
01037,"Coosa, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694,768,618,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01039,"Covington, AL",16382,18460,16382,18460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16382,18460,0,0,0,0,0,0,0,0,9159,10701,0,0,3857,3868,0,0,1828,1979,0,0,919,961,0,0,1,1,1,1,0,0,0,0,59530,63533,0,0,0,0,0,0,22230,21394,0,0,37300,42139,0,0,3682,3877,757,714,1178,1303,0,0,7057,6151,0,0,8235,7454,0,0,0,0,4,4,0,0,1,1,0,0
01041,"Crenshaw, AL",16656,15968,8731,8583,7925,7385,0,0,0,0,0,0,7925,7385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8731,8583,0,0,0,0,0,0,0,0,5813,5456,1301,1418,786,862,2967,2868,643,606,88,129,128,141,244,322,1,1,0,0,0,0,0,0,12092,12174,0,6438,0,0,0,0,4095,3639,0,0,7997,8535,0,6438,1056,1249,817,837,791,677,0,0,3011,2562,0,2,3802,3239,0,2,0,0,0,0,0,0,0,0,0,0
01043,"Cullman, AL",32362,32086,32362,32086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32362,32086,0,0,0,0,0,0,0,0,16977,21703,0,0,7223,3485,0,0,3589,4292,0,0,1439,1225,0,0,0,0,0,0,1,1,0,0,99108,97339,0,0,0,0,0,0,18558,41589,0,0,80550,55750,0,0,5059,5147,576,546,1454,1184,0,0,4912,4757,0,0,6366,5941,0,0,0,0,0,9,0,0,0,7,0,0
01045,"Dale, AL",11503,11429,11503,11429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11503,11429,0,0,0,0,0,0,0,0,7658,7265,0,0,1035,1148,0,0,980,928,0,0,195,216,0,0,0,0,1,1,0,0,0,0,48263,47904,0,0,0,0,0,0,16343,14319,0,0,31920,33585,0,0,3832,3874,736,678,878,770,0,0,3342,2915,0,0,4220,3685,0,0,0,0,0,0,0,0,0,0,0,0
01047,"Dallas, AL",19629,18882,19629,18882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19629,18882,0,0,0,0,0,0,0,0,10454,9741,0,0,3597,3398,0,0,2315,2215,0,0,902,923,0,0,1,1,0,0,0,0,0,0,58473,57729,0,0,0,0,0,0,21749,22573,0,0,36724,35156,0,0,1995,2467,686,718,1357,1271,0,0,3302,2840,0,0,4659,4111,0,0,0,0,0,0,0,0,0,0,0,0
01049,"DeKalb, AL",18960,18589,18960,18589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18960,18589,0,0,0,0,0,0,0,0,10097,9590,0,0,3475,3345,0,0,1556,1489,0,0,606,620,0,0,0,0,1,1,0,0,0,0,63076,62297,0,0,0,0,0,0,23461,24359,0,0,39615,37938,0,0,3838,4311,522,532,1582,1532,0,0,3849,3424,0,0,5431,4956,0,0,0,0,0,0,0,0,0,0,0,0
01051,"Elmore, AL",14072,14017,14072,14017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14072,14017,0,0,0,0,0,0,0,0,8921,8703,0,0,1726,1636,0,0,1090,1055,0,0,279,274,0,0,1,1,1,1,0,0,0,0,62310,62215,0,0,0,0,0,0,15171,13571,0,0,47139,48644,0,0,3784,3979,536,536,1085,989,0,0,6365,5343,0,0,7450,6332,0,0,0,0,0,0,0,0,0,0,0,0
01053,"Escambia, AL",10970,10908,10970,10908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10970,10908,0,0,0,0,0,0,0,0,5893,5824,0,0,2063,1916,0,0,1331,1315,0,0,454,440,0,0,1,1,1,1,0,0,0,0,89343,88916,0,0,0,0,0,0,12620,11944,0,0,76723,76972,0,0,2771,3266,804,840,818,763,0,0,6364,5290,0,0,7182,6053,0,0,0,0,0,0,0,0,0,0,0,0
01055,"Etowah, AL",123178,137454,102598,105198,20580,32256,0,17935,15833,14321,0,0,4747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118431,119519,0,0,0,0,0,0,0,0,36567,38134,12839,13404,17831,19415,1777,7708,5268,5772,996,1033,3212,3479,103,884,0,0,1,2,0,0,1,0,137488,144428,0,15635,0,0,0,0,57282,54815,0,0,80206,89613,0,15635,5778,6405,592,586,5858,5639,0,0,12441,12625,0,4,18299,18264,0,4,0,0,18,18,0,0,6,6,0,0
01057,"Fayette, AL",35601,36364,35601,36364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35601,36364,0,0,0,32305,0,32305,0,0,1807,2994,0,0,18370,23774,0,0,148,486,0,0,181,159,0,0,0,0,1,0,0,1,0,0,50435,58301,0,0,0,0,0,0,10288,10738,0,0,40147,47563,0,0,1452,1589,629,628,45,44,0,0,715,1056,0,0,760,1100,0,0,0,0,4,4,0,0,3,3,0,0
01059,"Franklin, AL",15282,14714,15282,14714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15282,14714,0,0,0,0,0,0,0,0,10798,9935,0,0,1174,1289,0,0,1325,1276,0,0,233,257,0,0,2,2,0,0,0,0,0,0,27106,26154,0,0,0,0,0,0,9950,8972,0,0,17156,17182,0,0,2272,2621,653,663,872,761,0,0,3319,2880,0,0,4191,3641,0,0,0,0,0,0,0,0,0,0,0,0
01061,"Geneva, AL",41298,41464,41298,41464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41298,41464,0,0,0,0,0,0,0,0,15427,15475,0,0,15677,14653,0,0,743,737,0,0,469,452,0,0,0,0,0,0,1,1,0,0,20452,20408,0,0,0,0,0,0,3962,3580,0,0,16490,16828,0,0,2346,2226,771,640,1012,852,0,0,3338,2929,0,0,4350,3781,0,0,0,0,0,0,0,0,0,0,0,0
01063,"Greene, AL",19397,19389,19397,19389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19397,19389,0,0,0,0,0,0,0,0,6609,6160,0,0,7643,7145,0,0,509,483,0,0,248,234,0,0,0,0,1,1,0,0,0,0,2847,2903,0,0,0,0,0,0,338,364,0,0,2509,2539,0,0,453,668,582,656,504,439,0,0,2817,2270,0,0,3321,2709,0,0,0,0,0,0,0,0,0,0,0,0
01065,"Hale, AL",2516,2538,2516,2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2516,2538,0,0,0,0,0,0,0,0,1618,1623,0,0,176,196,0,0,275,264,0,0,48,45,0,0,1,1,0,0,0,0,0,0,15174,15321,0,0,0,0,0,0,1892,1664,0,0,13282,13657,0,0,1205,1516,758,801,129,127,0,0,2362,1961,0,0,2491,2088,0,0,0,0,0,0,0,0,0,0,0,0
01067,"Henry, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,954,1102,537,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01069,"Houston, AL",213307,212464,162989,160491,50318,51973,0,0,12533,12823,0,0,0,0,7082,7187,0,0,0,0,0,0,0,0,0,0,30703,31963,0,0,175522,173314,0,0,0,0,0,0,0,0,82158,73083,13139,12688,37675,42982,18512,22910,13683,12314,1096,1025,6492,7979,767,903,0,0,0,0,2,2,0,0,250387,260795,760,786,0,0,0,0,57392,72503,0,2,192995,188292,760,784,5878,6204,585,562,7756,8146,147,114,16422,13654,3188,2640,24178,21800,3335,2754,0,0,28,0,0,0,16,0,0,0
01071,"Jackson, AL",14438,14195,14438,14195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14438,14195,0,0,0,0,0,0,0,0,4919,4510,0,0,5689,5231,0,0,1425,1371,0,0,694,666,0,0,0,0,1,1,0,0,0,0,50026,49573,0,0,0,0,0,0,5945,6218,0,0,44081,43355,0,0,3643,3855,547,532,725,691,0,0,4048,3573,0,0,4773,4264,0,0,0,0,0,0,0,0,0,0,0,0
01073,"Jefferson, AL",1260056,1244149,1049601,1017125,210455,227024,0,56679,28681,29108,99181,98109,0,0,16481,16753,0,0,40029,0,0,0,0,0,0,0,0,0,0,0,1146175,1115566,31288,28776,0,0,0,0,0,0,479337,446237,31520,39118,193603,198154,101830,107566,62641,64732,2360,2890,25761,28060,12717,13803,0,0,1,2,5,5,2,1,2346336,2083821,718630,754915,0,0,827267,399428,398063,447640,59572,56452,1948273,1636181,659058,698463,23008,24242,605,585,52222,56982,6246,5964,99215,79172,28552,25291,151437,136154,34798,31255,2384,2272,161,119,27,27,184,142,80,76
01075,"Lamar, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1439,1722,632,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01077,"Lauderdale, AL",58839,62023,58839,62023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58839,62023,0,0,0,0,0,0,0,0,19442,34751,0,0,5947,6079,0,0,3369,5762,0,0,1454,1486,0,0,0,0,0,0,1,1,0,0,49772,39388,0,0,0,0,0,0,41647,35763,0,0,8125,3625,0,0,5577,6023,506,493,2338,2103,0,0,8125,5791,0,0,10463,7894,0,0,0,0,14,13,0,0,20,20,0,0
01079,"Lawrence, AL",3996,3888,3996,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3996,3888,0,0,0,0,0,0,0,0,2054,1980,0,0,780,714,0,0,328,318,0,0,111,104,0,0,1,1,0,0,0,0,0,0,65504,64952,0,0,0,0,0,0,8547,8295,0,0,56957,56657,0,0,2351,2310,659,587,362,306,0,0,2661,2111,0,0,3023,2417,0,0,0,0,0,0,0,0,0,0,0,0
01081,"Lee, AL",170304,166509,170304,166509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170304,166509,0,0,0,0,0,0,0,0,65477,62838,0,0,50355,49416,0,0,6387,6393,0,0,5067,4850,0,0,0,0,0,0,0,0,1,1,219519,212629,0,0,0,0,0,0,23865,20580,0,0,195654,192049,0,0,6047,5704,525,470,4461,4623,0,0,9065,8766,0,0,13526,13389,0,0,0,0,0,0,0,0,0,0,0,0
01083,"Limestone, AL",19452,19693,11631,11537,7821,8156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7821,8156,11631,11537,0,0,0,0,0,0,0,0,3963,8271,4230,4455,4583,1701,951,1044,1629,1857,125,140,794,656,21,15,0,0,1,1,0,0,0,0,105579,103955,0,0,2807,5328,0,0,12548,26885,1908,3621,93031,77070,899,1707,5660,5769,580,565,1311,1271,10,16,7321,7137,96,72,8632,8408,106,88,0,0,0,11,0,0,0,35,0,0
01085,"Lowndes, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,413,594,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01087,"Macon, AL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,806,591,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01089,"Madison, AL",348899,337778,299237,285735,49662,52043,40,5275,27713,24613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326950,310348,0,0,0,0,0,0,0,0,142712,129271,22320,21770,44979,41880,8202,10654,22564,22456,1707,1735,8544,7848,825,1197,0,0,1,1,1,1,0,0,1083907,931823,18081,23911,0,0,0,0,207903,194902,2213,2363,876004,736921,15868,21548,19294,19495,527,512,15058,14952,0,0,52164,33529,4,6,67222,48481,4,6,0,0,108,71,0,0,113,0,0,0
01091,"Marengo, AL",8926,9020,8926,9020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8926,9020,0,0,0,0,0,0,0,0,4589,4594,0,0,1743,1656,0,0,905,888,0,0,307,291,0,0,0,0,1,1,0,0,0,0,38369,38237,0,0,0,0,0,0,5007,4883,0,0,33362,33354,0,0,1357,1595,592,588,480,440,0,0,3534,3036,0,0,4014,3476,0,0,0,0,0,0,0,0,0,0,0,0
01093,"Marion, AL",9485,9447,9485,9447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9485,9447,0,0,0,0,0,0,0,0,6269,6052,0,0,945,963,0,0,916,880,0,0,200,205,0,0,1,1,1,1,0,0,0,0,59978,59971,0,0,0,0,0,0,16498,14697,0,0,43480,45274,0,0,2988,3066,702,661,717,586,0,0,4014,3219,0,0,4731,3805,0,0,0,0,0,0,0,0,0,0,0,0
01095,"Marshall, AL",33760,33485,33760,33485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33760,33485,0,0,0,0,0,0,0,0,12161,11740,0,0,13013,12039,0,0,2828,2800,0,0,1622,1579,0,0,0,0,2,2,0,0,0,0,238673,243511,0,0,0,0,0,0,40597,39001,0,0,198076,204510,0,0,5935,6214,591,562,1590,1378,0,0,6484,5575,0,0,8074,6953,0,0,0,0,0,0,0,0,0,0,0,0
01097,"Mobile, AL",448373,425996,372744,345300,75629,80696,0,0,0,0,0,0,11041,13359,6059,6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431273,406542,0,0,0,0,0,0,0,0,191948,146171,4247,4240,50106,69105,49012,52871,25813,22061,364,382,8311,11247,7132,7237,0,0,1,0,1,3,2,1,592393,560282,198089,160643,0,0,0,0,220657,187368,43532,38609,371736,372914,154557,122034,14430,14579,607,563,17542,17048,1306,1312,29095,26374,7570,6539,46637,43422,8876,7851,0,0,63,66,7,7,45,45,19,19
